<h3>Country1220</h3>
Time Series of Nominal and Indexed Data for U.S.-Canada by Rail (R), January 2004 -December 2014
Unadjusted and Adjusted for Inflation and Exchange Rate Fluctuations (Billions of U.S. Dollars)
Year,Month,Nominal Imports, Indexed Imports, Nominal Exports, Indexed Exports
2010, 01, 4.528504572E9, 3.3765430534528556E9, 1.798857861E9, 1.5127093061552246E9, 
2010, 02, 4.562260066E9, 3.378039504889974E9, 2.06829476E9, 1.7450693944637733E9, 
2010, 03, 5.073187203E9, 3.7563458767184343E9, 2.608518278E9, 2.1845257321091275E9, 
2010, 04, 4.892102196E9, 3.6072035027485366E9, 2.322337612E9, 1.9242219578067539E9, 
2010, 05, 5.024884298E9, 3.7624734373554525E9, 2.335073705E9, 1.925344461698431E9, 
2010, 06, 4.749988325E9, 3.6281303346775146E9, 2.183195682E9, 1.8133738897963529E9, 
2010, 07, 3.989171319E9, 3.036106284424439E9, 1.996463357E9, 1.660991507081819E9, 
2010, 08, 4.854005977E9, 3.6811548778787475E9, 2.165884327E9, 1.7872942003595805E9, 
2010, 09, 4.756734387E9, 3.6177007600447855E9, 2.140187733E9, 1.756095262141552E9, 
2010, 10, 4.884693343E9, 3.693895975854545E9, 2.226984767E9, 1.8126614273745801E9, 
2010, 11, 4.894072247E9, 3.6061570553266516E9, 2.136735671E9, 1.7131011009820042E9, 
2010, 12, 4.707915911E9, 3.3823231098013434E9, 2.098852517E9, 1.6708506680349658E9, 
2011, 01, 5.161354379E9, 3.666007251391492E9, 1.943053904E9, 1.5276522578121166E9, 
2011, 02, 4.901227966E9, 3.4353784386444087E9, 2.049046207E9, 1.590046794588388E9, 
2011, 03, 5.72278419E9, 3.9107514081849856E9, 2.694896782E9, 2.0612805873725827E9, 
2011, 04, 5.679592417E9, 3.7349097122709727E9, 2.518569136E9, 1.910573110380136E9, 
2011, 05, 5.559952992E9, 3.6248698634638195E9, 2.760550283E9, 2.0863422219869256E9, 
2011, 06, 5.178526262E9, 3.4501876886588006E9, 2.409733513E9, 1.8184971810818038E9, 
2011, 07, 4.807580198E9, 3.2131050782454057E9, 2.335816726E9, 1.769293428737646E9, 
2011, 08, 5.280462538E9, 3.5786050274318743E9, 2.611189982E9, 1.9690616352967296E9, 
2011, 09, 5.732369235E9, 3.9349925331255674E9, 2.552367929E9, 1.9147469218372316E9, 
2011, 10, 5.845382073E9, 4.054422449725153E9, 2.891835952E9, 2.213584107958855E9, 
2011, 11, 5.442351981E9, 3.7359098009805956E9, 2.557482551E9, 1.9561747856658397E9, 
2011, 12, 5.804838084E9, 3.974482143396332E9, 2.356479846E9, 1.8106179092073348E9, 
2012, 01, 5.580034676E9, 3.842818459807244E9, 2.306344404E9, 1.7667462623020353E9, 
2012, 02, 5.69572492E9, 3.919954004385798E9, 2.585182979E9, 1.9714198811271434E9, 
2012, 03, 6.198608033E9, 4.293825721995753E9, 2.947080877E9, 2.2306384098126626E9, 
2012, 04, 5.874898026E9, 4.128724570216909E9, 2.842318797E9, 2.1417614221352499E9, 
2012, 05, 5.453446309E9, 3.8605885241451626E9, 2.749320267E9, 2.0825068284481196E9, 
2012, 06, 6.038006672E9, 4.358505108028079E9, 3.010390365E9, 2.320079894885802E9, 
2012, 07, 4.960234711E9, 3.6422964951200495E9, 2.731664654E9, 2.0973061402074783E9, 
2012, 08, 5.968679429E9, 4.311386539162968E9, 3.072694851E9, 2.337919220255041E9, 
2012, 09, 5.855752533E9, 4.134385005245334E9, 2.805900058E9, 2.1174629137799895E9, 
2012, 10, 6.135888139E9, 4.300778898855766E9, 2.837178614E9, 2.1394764838339322E9, 
2012, 11, 6.242117422E9, 4.3608734605147E9, 2.587288146E9, 1.9627029847605007E9, 
2012, 12, 5.902780204E9, 4.201040551728261E9, 2.668518817E9, 2.0273545730168006E9, 
2013, 01, 5.816854246E9, 4.137119279473144E9, 2.439837844E9, 1.8467073784016285E9, 
2013, 02, 5.677933235E9, 4.0088377873341618E9, 2.650824097E9, 1.9915511255083358E9, 
2013, 03, 6.556118189E9, 4.5923021480008E9, 3.19840212E9, 2.4154591372734847E9, 
2013, 04, 6.354564396E9, 4.427802104022577E9, 3.017164134E9, 2.2922309805871515E9, 
2013, 05, 6.03329665E9, 4.179313195201805E9, 3.014796028E9, 2.302495826892655E9, 
